FID,acq_date,b08_mean,b08_count,b08_std,b11_mean,b11_count,b11_std,b04_mean,b04_count,b04_std,red,green,blue,class
1486,2020-04-30,1291.7003484320567,574,147.55286247650128,2321.752613240422,574,146.69728106084958,615.8188153310106,574,55.70104001075717,180.0,86.0,16.0,7.0
2792,2020-03-28,2137.951612903226,62,389.0787954845605,1064.8387096774193,62,47.88312052377807,391.6451612903226,62,55.026401047757474,193.0,94.0,17.0,7.0
12824,2020-06-24,3663.228070175439,57,428.1079227060735,2624.280701754385,57,221.21246690407074,654.6140350877192,57,88.8205965467881,74.0,107.0,48.0,4.0
13492,2020-08-10,3505.9,120,172.08320246737804,2547.1916666666675,120,351.7497271046668,575.6916666666667,120,43.638082942690886,56.0,71.0,32.0,4.0
858,2020-03-26,3606.2447552447557,143,551.647420271972,1720.8251748251748,143,269.6808576735989,398.53146853146853,143,146.96199586325002,174.0,110.0,72.0,7.0
5152,2020-09-02,3078.6746987951815,166,353.33193624996755,2443.891566265061,166,176.33446264505366,516.7108433734941,166,70.40756331970128,137.0,82.0,68.0,7.0
6718,2020-04-15,1759.9672131147538,61,147.55179511085987,2315.229508196721,61,221.0821411031522,710.6393442622949,61,84.69337494493206,0.0,0.0,0.0,3.0
14621,2020-09-19,2527.5053003533553,283,241.80700309307903,2522.9187279151943,283,83.86182342498445,661.2579505300356,283,49.289424930396315,70.0,0.0,0.0,3.0
14639,2020-05-27,3288.4,10,305.1524937542612,2946.1,10,244.7862786641077,1347.8,10,458.9240556877455,104.0,64.0,23.0,7.0
5151,2020-09-22,3197.6757990867586,219,203.41386813852856,2676.342465753425,219,233.87132150661392,644.9360730593605,219,93.53224202524963,12.0,0.0,0.0,3.0
807,2020-11-03,4268.574999999999,160,523.7566474863713,1964.85625,160,117.50711724062172,317.93749999999994,160,68.1942921217562,160.0,89.0,22.0,7.0
7515,2020-08-08,3116.728260869565,92,400.16367813987915,2821.3913043478265,92,370.7234079448989,728.2608695652175,92,181.295816160984,69.0,89.0,51.0,4.0
11122,2020-01-06,2574.705882352941,51,441.6398213077099,1539.7647058823527,51,282.67370505480653,215.43137254901958,51,88.85274444877004,255.0,103.0,15.0,5.0
8050,2020-06-19,2152.38202247191,267,665.0285228596945,755.3146067415735,267,220.5514753568467,285.69662921348294,267,125.14323262887842,188.0,111.0,21.0,7.0
7731,2020-04-17,4827.4035087719285,228,196.22102611329868,1657.2017543859647,228,32.26082574835681,227.0833333333333,228,37.71884259408416,114.0,15.0,2.0,2.0
13481,2020-02-07,3821.4375000000014,96,419.80383420179277,1916.4375,96,83.45863299295429,407.75000000000006,96,49.61005840287674,255.0,73.0,16.0,5.0
10159,2020-03-31,4372.574898785425,247,630.5964732301431,1716.627530364373,247,145.5927292698157,246.85020242914985,247,88.91032884407811,0.0,0.0,0.0,3.0
2458,2019-11-19,2542.8187134502937,171,145.54347197996242,861.5497076023387,171,70.86417528024495,347.01169590643275,171,66.7188119078952,207.0,110.0,29.0,7.0
8544,2020-04-25,2474.25,8,232.15127457266803,1858.375,8,135.12738698829978,1014.875,8,128.05516389431548,115.0,24.0,13.0,2.0
14288,2020-04-20,4071.573529411767,204,327.64469143857013,2248.583333333332,204,120.73758507572492,386.4901960784311,204,44.59621691924287,188.0,57.0,8.0,5.0
7518,2020-09-12,3963.8684210526317,190,374.86167967888326,2292.021052631578,190,143.20629135091784,351.37894736842134,190,41.73503697201448,103.0,36.0,18.0,7.0
13483,2020-09-17,4073.8374999999987,80,445.4380419417054,2124.4125,80,220.7375263474126,368.19999999999993,80,163.69069319290782,128.0,50.0,13.0,7.0
12534,2020-04-02,4131.4,130,279.47998777352825,2338.4,130,139.75552297333502,634.0076923076923,130,148.92147122403978,37.0,0.0,0.0,3.0
4590,2019-10-30,4124.760563380283,71,369.06513032598366,2171.2816901408464,71,220.52814417721248,566.4366197183098,71,105.72075514491208,15.0,0.0,0.0,3.0
13172,2020-06-24,3946.844444444441,360,474.0690666066913,2525.905555555553,360,248.25407501775643,511.2194444444444,360,133.82333242198885,36.0,1.0,23.0,3.0
1552,2020-03-26,4646.503448275862,290,343.2767931793134,1664.2068965517246,290,232.95357651344293,335.1517241379311,290,136.15352778574984,143.0,50.0,10.0,7.0
3227,2020-04-20,4369.861224489796,490,329.6359973097953,2228.4224489795906,490,261.3583658600446,512.5612244897957,490,182.76650800514656,167.0,77.0,10.0,7.0
8002,2020-03-28,3215.8815789473674,152,506.65294277900887,2345.842105263157,152,257.5194740983864,668.105263157895,152,83.60433129046787,120.0,112.0,46.0,4.0
198,2020-03-28,3529.833333333333,192,446.8279982665638,2225.4218749999986,192,85.8030384298589,510.5000000000005,192,45.91638200169596,187.0,84.0,16.0,7.0
7216,2020-09-22,2873.2105263157896,38,205.40140764994854,2130.4210526315787,38,174.4581776845792,559.7368421052632,38,65.15249646148325,172.0,74.0,15.0,7.0
1952,2020-04-05,3098.0,5,223.12776608929693,2382.6,5,281.89856331666533,563.8,5,61.99354805138999,167.0,54.0,23.0,5.0
13770,2020-05-30,3261.0592105263136,608,310.43271566141016,2334.888157894738,608,168.10696364789274,509.18914473684237,608,116.596696076713,170.0,137.0,84.0,4.0
656,2020-04-20,3697.0986842105267,304,343.0231594499925,2049.3289473684226,304,114.19858658970513,430.4671052631581,304,65.5928453157,158.0,90.0,20.0,7.0
1742,2020-05-10,3493.3948717948674,585,180.9428398003809,2677.8410256410243,585,97.45691193485315,954.174358974358,585,69.55287994422146,145.0,76.0,16.0,7.0
5583,2020-03-28,4848.716363636366,275,302.8171973703358,1990.192727272729,275,136.46628397608993,453.8290909090911,275,81.82991456095834,191.0,113.0,38.0,7.0
7475,2020-04-20,5195.403441682598,523,450.1055258854047,1776.8929254302093,523,94.60079466977764,296.74187380497165,523,74.4656591500452,232.0,90.0,18.0,5.0
13479,2020-05-05,3888.603076923077,325,927.8040478598224,1555.8953846153845,325,377.8794815838632,425.2830769230771,325,112.78297684955179,205.0,86.0,70.0,5.0
1650,2020-07-26,4080.4411764705865,68,249.66170438695858,2220.485294117648,68,429.4232332016342,1490.4705882352946,68,665.1484958338978,21.0,45.0,76.0,3.0
7999,2020-07-31,4787.5,20,745.1774426622369,2305.350000000001,20,107.38826506506274,348.5,20,40.70885071229338,15.0,57.0,65.0,4.0
4600,2020-11-08,4729.2669683257955,221,1120.2838667232131,1782.52036199095,221,190.9609331580561,320.2307692307693,221,79.02143641182064,95.0,52.0,46.0,7.0
2324,2020-11-18,3541.2500000000005,64,523.8164588285505,1888.421875,64,81.08506305354159,290.9999999999999,64,102.89276279175631,104.0,9.0,11.0,7.0
13201,2020-03-26,4033.848527349234,713,711.4957259429242,1902.1584852734925,713,235.94119164435088,369.8429172510517,713,112.40926682387966,113.0,8.0,9.0,7.0
13746,2020-02-05,4374.472222222224,72,684.1738921578967,1546.3888888888891,72,143.73621727489055,271.1944444444444,72,126.57588481455863,157.0,81.0,35.0,7.0
7704,2020-08-13,2340.1818181818185,66,249.0097872090054,2543.136363636364,66,249.9694680656717,814.757575757576,66,145.5789567005913,214.0,82.0,23.0,5.0
7755,2020-07-11,2592.0,3,325.5702689128724,1266.0,3,15.588457268119896,371.66666666666674,3,28.431203515386628,170.0,72.0,25.0,5.0
10211,2020-04-27,4267.446153846153,130,556.3969368550496,2279.146153846154,130,239.0009928797276,460.3538461538463,130,107.53956268849136,231.0,83.0,16.0,5.0
4983,2020-08-13,2600.6486486486483,185,144.81416431297018,1672.216216216217,185,150.95790788493474,605.1513513513514,185,73.12614778594417,235.0,83.0,16.0,5.0
3170,2020-06-26,3751.087378640777,412,302.36856087282644,2455.817961165049,412,110.73072209327336,377.771844660194,412,48.77662859729935,214.0,78.0,22.0,5.0
1861,2020-11-13,4213.196682464456,422,463.2204337572454,1839.7772511848345,422,127.31744475049078,312.44786729857805,422,106.07079105557641,178.0,71.0,22.0,5.0
11132,2020-11-03,4512.230303030302,165,1317.4235786798008,1619.2606060606063,165,400.50075206180236,188.2181818181818,165,69.96437008963858,201.0,84.0,7.0,5.0
5615,2020-05-07,4328.738794435855,647,380.5439703894709,1871.4930448222565,647,114.05184388674091,315.55950540958287,647,65.99056432975821,46.0,23.0,57.0,3.0
2823,2020-01-13,2734.560975609756,82,1028.2619772056817,1354.8292682926824,82,398.0638885652716,305.0975609756097,82,101.1799045285054,93.0,46.0,59.0,3.0
6396,2020-02-25,2599.8840579710136,138,363.36278291367455,1396.7826086956525,138,118.41235257683223,380.78985507246375,138,83.38429659250605,171.0,67.0,30.0,7.0
12402,2020-05-10,5445.604060913704,394,210.35780878977573,1606.2741116751272,394,48.585236240102816,482.5761421319794,394,18.843146291907264,173.0,68.0,30.0,7.0
1172,2020-07-26,5157.4375,64,233.2286755083197,2279.968750000001,64,98.33453893530523,299.17187500000006,64,35.55704323214599,135.0,63.0,40.0,7.0
5443,2020-09-14,3005.8870056497176,177,322.3660199154008,2529.8079096045194,177,101.47635945377505,567.2598870056501,177,73.25267778218,0.0,0.0,3.0,3.0
13475,2020-05-05,4982.352272727271,176,633.617379627669,1954.8068181818185,176,297.85614391436087,336.38068181818176,176,209.1792600251644,34.0,0.0,55.0,3.0
3964,2019-11-19,2822.0,43,272.0084032315389,2120.418604651164,43,67.45024005680716,714.7906976744185,43,51.84480418451047,148.0,92.0,30.0,7.0
319,2020-05-05,5711.666666666668,204,690.1543817201724,1729.1127450980398,204,91.36756295808846,265.82352941176447,204,79.49575218873845,161.0,67.0,19.0,7.0
6250,2020-06-21,2280.839285714286,224,538.2483890502439,703.9776785714287,224,185.7670667447906,190.48660714285717,224,86.93479747863998,217.0,75.0,13.0,5.0
6463,2020-01-16,1564.8000000000006,15,233.31131868936714,1503.8,15,109.59614174647886,355.86666666666673,15,112.78289299526304,120.0,25.0,8.0,7.0
2348,2020-03-26,3350.8643216080377,199,538.5322614754997,2050.537688442212,199,207.17493056650392,407.6582914572865,199,76.08032583318976,12.0,52.0,39.0,4.0
12965,2020-04-07,3826.9289617486334,366,341.42356353108016,2155.480874316943,366,72.94583026982431,492.45628415300524,366,72.55110245372249,139.0,49.0,5.0,7.0
2979,2020-08-13,3611.727272727273,22,605.3190565091769,2205.272727272727,22,307.3877932047,480.1818181818183,22,302.67090982398634,102.0,64.0,13.0,7.0
9606,2020-08-08,2944.2285714285717,35,262.4013636211749,3072.0000000000005,35,277.37127379995906,1036.2571428571428,35,199.78360982899102,127.0,30.0,1.0,7.0
12106,2020-03-23,4012.364705882353,170,811.3531009173848,1816.7764705882348,170,179.2069892755889,312.70588235294105,170,91.72531975806787,210.0,77.0,20.0,5.0
3136,2020-03-21,4120.970639032814,579,301.5303140288071,1791.5906735751294,579,56.36460627204754,338.07772020725395,579,33.602024124200895,219.0,84.0,18.0,5.0
3217,2019-12-12,3936.942307692307,52,1042.7688333200172,1859.1346153846162,52,274.5114040165605,398.26923076923066,52,118.70594999452456,169.0,82.0,9.0,7.0
2112,2020-04-15,4736.928571428572,28,245.46824922107842,2540.178571428572,28,403.3955924006285,583.1785714285712,28,350.5247974079488,162.0,75.0,22.0,7.0
14010,2020-04-22,5212.442857142856,70,737.9819846926139,1776.828571428572,70,164.52020460286118,269.47142857142865,70,115.92472838054668,145.0,80.0,29.0,7.0
6913,2020-04-17,3772.092592592592,324,318.8410185582136,2271.691358024691,324,138.93332182274023,620.5432098765433,324,90.1329667075128,141.0,38.0,14.0,5.0
6887,2020-03-31,4215.369230769232,130,326.1640367834512,2017.492307692308,130,94.78921913593729,394.6153846153846,130,102.89185898407978,0.0,0.0,0.0,3.0
8664,2019-11-02,3589.987341772152,79,737.6999684339551,1702.9493670886081,79,294.61051640733984,443.31645569620247,79,71.04053452959948,140.0,39.0,9.0,5.0
3854,2020-09-22,4111.953488372093,258,401.0716745179399,2247.658914728681,258,239.74399433364516,305.3178294573642,258,97.04533695167528,126.0,61.0,25.0,7.0
2596,2020-04-12,4414.1276595744675,94,232.20806548941098,1683.021276595745,94,90.14456474569886,345.7765957446809,94,38.0455737623983,63.0,71.0,36.0,4.0
11132,2020-09-19,3922.666666666667,165,531.0222577363235,2483.6969696969704,165,300.33370513810274,340.89696969696973,165,79.10787819933168,255.0,121.0,28.0,5.0
13737,2020-03-31,3663.525222551927,674,290.8995120463272,2034.1290801186926,674,91.17957210111985,344.47329376854583,674,54.268005061772826,255.0,92.0,12.0,5.0
14285,2020-03-03,1971.03164556962,158,319.45842748355926,902.9240506329112,158,131.5252291946228,470.4556962025315,158,53.73070323875657,252.0,92.0,10.0,5.0
10819,2020-05-15,5574.780564263321,957,451.28186082134437,1883.1107628004183,957,159.5028437829118,328.908045977011,957,196.99847053556903,141.0,59.0,22.0,7.0
1843,2019-12-09,2975.640449438203,89,392.8237589784731,1342.191011235955,89,86.98652931299368,418.84269662921344,89,35.28323670874819,175.0,62.0,16.0,7.0
11358,2020-11-03,3556.0585365853667,205,823.6852366685298,1636.6341463414644,205,293.42251508315405,309.95609756097576,205,139.07027784819712,135.0,61.0,17.0,7.0
11457,2019-12-12,2917.933333333332,90,687.6111685401303,1510.7777777777774,90,201.91525521153937,484.4444444444445,90,127.75134829527599,161.0,95.0,22.0,7.0
5922,2020-05-25,5258.257812500002,128,747.2019643503585,2488.2109374999995,128,263.6775247243945,484.26562500000017,128,66.89532125571642,156.0,87.0,22.0,7.0
14617,2020-07-26,3668.0,32,573.7141021168486,2200.4375000000005,32,190.28059713265912,613.5937499999999,32,128.76707137057528,183.0,86.0,16.0,7.0
6715,2020-07-31,2666.6693548387075,248,227.3569745463852,2866.36693548387,248,320.2074833987784,829.5362903225812,248,125.68793167030434,115.0,97.0,30.0,4.0
12847,2020-08-10,3654.702127659578,752,761.3388281751277,3187.9574468085143,752,208.8303889346738,794.2952127659572,752,243.91004995093,208.0,86.0,16.0,5.0
13301,2020-08-28,2827.2682926829266,123,335.70461921673734,973.7886178861787,123,176.90468175478742,445.9593495934959,123,151.43506958829863,193.0,88.0,14.0,5.0
7663,2020-07-19,2929.48,75,744.7698240468736,1700.2533333333338,75,410.4175887034049,391.64,75,287.0554913864829,109.0,52.0,48.0,7.0
13300,2020-06-24,3020.354700854699,468,158.1213661187215,2301.000000000001,468,116.95040036532696,465.3568376068377,468,32.771789198635176,209.0,66.0,17.0,5.0
11483,2020-03-31,4949.298850574712,609,225.3869830322659,1570.8834154351389,609,100.50408084880428,277.4006568144501,609,73.05527197078786,90.0,58.0,26.0,7.0
14351,2019-11-29,2350.9210526315783,76,976.5711547812977,1094.1315789473688,76,400.6328441222384,407.1315789473685,76,190.9944042534764,97.0,50.0,47.0,2.0
13347,2019-11-29,3520.4156862745112,255,285.0786321782562,1577.0078431372547,255,106.48577562606181,352.4078431372551,255,58.65230474268546,150.0,47.0,14.0,7.0
8165,2020-06-21,5179.505050505056,594,515.3902244399975,2307.0606060606046,594,246.76514159529515,395.35521885521865,594,157.20239716440503,255.0,109.0,13.0,5.0
7810,2020-12-18,2199.0625000000005,32,345.9248415013613,1655.2812499999998,32,795.2220722246242,747.4687499999999,32,342.97690925521215,180.0,73.0,8.0,5.0
1384,2020-07-31,4669.945454545454,110,742.2902179334579,2498.054545454545,110,213.39319939481825,315.34545454545474,110,84.05802237703605,62.0,57.0,64.0,3.0
12056,2020-08-05,2961.906666666668,450,267.91774857220656,2806.117777777779,450,365.1843137094755,741.3644444444441,450,168.06892365408595,149.0,50.0,23.0,7.0
12316,2020-06-24,4016.1098901098894,91,491.20291011057634,1848.3956043956048,91,237.7473392359992,296.0219780219781,91,76.30581425669534,201.0,93.0,45.0,5.0
2618,2019-12-04,1297.9999999999998,65,461.8305966477319,1289.661538461538,65,183.11900817186103,623.3692307692306,65,141.79723300707082,184.0,47.0,8.0,5.0
13398,2020-07-31,2453.0561497326185,748,198.73390294310056,3327.0454545454527,748,360.0200136756964,943.911764705882,748,176.74553887063226,120.0,52.0,19.0,7.0
6345,2020-11-18,3723.932692307693,208,423.6848196072914,1931.7932692307706,208,236.1827478654201,310.1874999999997,208,151.0059295553309,139.0,42.0,33.0,7.0
12577,2020-01-06,1614.0,5,345.25642644272386,1532.8,5,214.7072425420251,428.8,5,200.54475809654065,78.0,24.0,26.0,3.0
740,2020-08-08,3707.7371428571423,175,257.51964447521334,2553.297142857143,175,82.80341449215693,560.88,175,45.52064581486397,148.0,32.0,12.0,7.0
9656,2020-09-14,4125.557894736843,285,465.1397953377237,2069.1719298245607,285,137.6271061094121,270.93333333333334,285,82.53304360306227,174.0,65.0,15.0,7.0
5250,2019-10-05,3957.119170984457,193,784.8202761987251,1711.7875647668402,193,303.95697929349535,371.0259067357513,193,72.53156175311146,107.0,83.0,34.0,4.0
7513,2020-04-17,4262.554838709674,155,339.90025545959804,2052.587096774194,155,116.12833178348528,575.1161290322582,155,49.19084948676935,202.0,146.0,75.0,6.0
388,2020-08-08,3117.86,50,274.30156278617653,2422.439999999999,50,380.3476476346662,570.62,50,153.64920156921463,172.0,90.0,20.0,7.0
12903,2020-07-31,3395.6402877697856,139,262.6040720457112,2287.8201438848914,139,274.20224874072784,385.61151079136704,139,91.9074448413521,147.0,27.0,25.0,5.0
5041,2019-12-04,2460.0,15,359.7507073357486,1428.4,15,148.603883817733,517.8666666666667,15,70.13646561899029,0.0,0.0,15.0,3.0
3103,2020-06-26,5341.387755102043,539,332.9909572635583,2071.0445269016714,539,80.4497919039401,315.6474953617806,539,109.62162894164273,219.0,97.0,13.0,5.0
2203,2020-02-05,2198.7272727272725,33,465.99244043809824,1346.939393939394,33,183.3175079257876,243.0303030303031,33,120.65821688981777,0.0,15.0,34.0,3.0
324,2020-02-07,3582.500000000002,332,489.49827880666055,1842.8132530120486,332,130.47506066389462,352.0301204819278,332,36.63479017743865,213.0,63.0,14.0,5.0
10515,2020-04-05,2110.4,5,137.72726672667258,1976.6,5,98.66002229880148,732.8,5,49.50959502965056,63.0,37.0,25.0,3.0
2206,2020-02-05,2796.945273631841,201,700.7205876738966,1644.4726368159202,201,340.0410423721118,624.2039800995022,201,214.6193448505507,255.0,115.0,28.0,5.0
11309,2020-04-05,1846.7333333333331,30,552.880727508723,1890.533333333333,30,204.0645153787929,813.2,30,113.8324237186188,201.0,92.0,15.0,5.0
685,2019-12-04,3140.5637583892603,745,193.91818479569562,1535.0147651006725,745,58.693261753349454,406.7812080536914,745,42.311081330750156,156.0,63.0,8.0,7.0
2186,2020-04-15,3470.994818652849,193,363.4502559012451,2436.393782383419,193,112.75161844133244,495.0777202072537,193,65.16189111059307,250.0,114.0,28.0,5.0
1077,2020-09-14,3480.8999999999987,1420,183.1933127928216,2290.890845070426,1420,103.74006003985384,335.49788732394364,1420,53.23824544229897,255.0,91.0,13.0,5.0
6976,2020-07-31,4173.363945578235,294,398.6505482035791,2401.8469387755104,294,202.19858207883755,383.4965986394557,294,58.12601047890096,161.0,93.0,19.0,7.0
2892,2020-05-07,3860.1951219512202,123,398.5840030871697,2091.2276422764235,123,210.80901204054368,474.0162601626017,123,102.29970303787144,89.0,91.0,41.0,4.0
6758,2020-01-26,2637.681818181819,22,498.0148579121899,1850.9545454545453,22,215.19768924072,654.227272727273,22,126.26123026645293,110.0,60.0,26.0,7.0
13921,2020-06-01,3542.106854838708,496,271.7934946066441,2542.9213709677397,496,353.718783277576,628.9374999999994,496,204.5051631192333,82.0,91.0,47.0,4.0
13520,2020-11-08,2667.0,6,542.7408221241516,1600.5,6,60.06246748178098,591.6666666666666,6,39.40896683074383,255.0,106.0,20.0,5.0
1003,2020-06-24,2701.732026143791,306,123.61863653524141,2736.555555555557,306,135.46693451202006,531.931372549019,306,34.909041471667216,225.0,83.0,46.0,5.0
12252,2020-09-14,2927.1645569620264,79,91.97134871304256,2724.113924050633,79,107.03845311223827,699.278481012658,79,85.17537514444204,21.0,41.0,50.0,3.0
1757,2020-05-30,2775.8,20,378.0263984098689,2498.4,20,287.0696596188531,1094.55,20,235.41575205535733,150.0,63.0,15.0,7.0
14081,2020-01-26,1428.3636363636365,33,217.74839525554168,1048.090909090909,33,121.76651931985545,630.7575757575759,33,237.10296158829274,144.0,65.0,21.0,7.0
14261,2020-11-23,4083.238095238095,210,274.35643787077254,1657.8238095238098,210,50.681219729452046,258.1809523809524,210,29.360091049876733,57.0,29.0,55.0,3.0
9652,2020-03-26,2524.95035460993,141,319.81589181994616,2580.3262411347514,141,285.39134776287955,802.5815602836877,141,175.20804596774036,29.0,17.0,66.0,3.0
14089,2020-09-22,2078.6792452830177,53,654.8899723671999,1733.4339622641508,53,338.22196338601486,434.62264150943406,53,212.4704709270565,98.0,52.0,70.0,2.0
4466,2020-09-22,3689.605714285711,350,299.37913590623384,2931.408571428571,350,276.8625520103608,441.1514285714286,350,65.76159455845224,0.0,0.0,0.0,3.0
3508,2020-04-17,5279.658378378373,925,447.94586007460106,1859.529729729729,925,97.13688311385157,354.2637837837838,925,106.89486701377474,105.0,12.0,5.0,7.0
6552,2020-09-02,4675.648648648653,370,315.327327347556,1940.6648648648645,370,121.84534650151316,232.95945945945942,370,59.18100460401197,41.0,0.0,0.0,3.0
14052,2020-09-24,3235.146067415729,89,394.4414794295679,2366.14606741573,89,304.1389317162396,736.5056179775281,89,180.85674413717015,49.0,0.0,0.0,3.0
5981,2020-12-31,1236.0,17,81.69761318422951,959.4117647058824,17,86.45161856750391,677.2941176470587,17,75.6924407601928,53.0,2.0,20.0,3.0
2779,2020-08-05,4109.434554973824,191,217.0831872073246,2364.0209424083764,191,140.18986967362218,400.2670157068061,191,65.30525013950988,193.0,92.0,31.0,7.0
14157,2020-05-27,3883.762162162161,185,466.9089238017778,2007.7189189189194,185,356.15737074775734,566.3081081081082,185,221.27841794698074,255.0,124.0,65.0,5.0
3492,2020-06-21,4709.365853658535,41,406.8175116743108,2646.902439024391,41,196.61406420676656,890.9268292682924,41,325.8466963346337,198.0,78.0,25.0,5.0
9347,2020-05-15,3339.137931034482,58,474.3996556415668,2211.3793103448293,58,196.28102191609932,577.7586206896552,58,120.88087660125856,185.0,82.0,25.0,5.0
12682,2020-11-03,2258.272727272727,22,673.6163371660234,1211.590909090909,22,126.44052209519556,308.22727272727275,22,118.70930152434671,255.0,85.0,11.0,5.0
13207,2019-12-14,2739.2598425196843,127,422.95669808379057,1530.2992125984244,127,260.08622852664917,551.1732283464567,127,151.7907443530109,202.0,78.0,16.0,5.0
10215,2019-12-09,4053.4876325088335,566,510.9186718327146,1766.1819787985874,566,135.16969509147256,383.92579505300347,566,94.20156212552372,23.0,0.0,0.0,3.0
12637,2020-03-26,3091.1304347826094,46,408.25365800610086,1897.4130434782605,46,186.68399634878625,513.3478260869567,46,131.76902643831906,114.0,49.0,69.0,2.0
1318,2020-04-05,4059.5,22,506.03564244880164,1795.1363636363635,22,72.2728266491735,341.8636363636363,22,51.688900396917155,180.0,46.0,12.0,5.0
9934,2019-12-27,3630.861189801701,353,512.7762066080611,1388.8271954674215,353,71.85873252516785,305.5779036827195,353,56.91910396983892,203.0,75.0,42.0,5.0
8620,2020-06-26,3244.556701030928,97,331.15879150190705,2683.8865979381444,97,123.06399726435215,695.3814432989693,97,95.29531329186744,234.0,89.0,11.0,5.0
2804,2020-05-20,3084.342105263158,38,292.68369388423116,1934.078947368421,38,211.49230151204563,526.1315789473684,38,183.37057016556648,255.0,106.0,12.0,5.0
866,2020-11-18,4053.131147540984,61,847.426505670941,1979.4262295081967,61,168.44796021485814,259.09836065573774,61,57.70751104146748,255.0,107.0,12.0,5.0
11269,2020-04-27,5414.907407407409,270,408.2331258913686,1796.9444444444453,270,144.44919311928626,285.33703703703725,270,73.71895615623177,5.0,0.0,0.0,3.0
8547,2020-08-10,5196.032786885242,305,265.0583083327529,2420.737704918034,305,137.2122469454552,346.52786885245905,305,18.382809217298263,124.0,58.0,13.0,7.0
11653,2020-08-13,2902.8837209302324,43,306.4246360621563,2791.697674418605,43,465.26723170584984,724.8372093023254,43,218.78951944871125,169.0,74.0,10.0,7.0
260,2020-04-15,4127.557471264367,174,360.2866466804276,2004.32183908046,174,74.58741920801846,430.55747126436796,174,53.337887134504655,138.0,71.0,10.0,7.0
9629,2020-04-07,2550.0666666666675,90,485.4943455392265,1900.9333333333332,90,362.09222861374946,534.7666666666668,90,81.75766465804341,71.0,37.0,48.0,3.0
195,2020-09-19,3355.6000000000013,125,415.12858482099716,2497.431999999999,125,195.67848613346257,584.4080000000002,125,249.23829431858726,73.0,74.0,45.0,4.0
3488,2020-09-17,4641.009049773753,221,735.6652647338399,1962.0995475113125,221,225.35501093683231,269.5429864253392,221,41.69536935423621,69.0,49.0,49.0,3.0
4360,2020-01-18,3437.916666666666,72,730.9852458001222,1551.861111111111,72,245.57889673726388,366.3611111111112,72,72.80193186485569,135.0,90.0,36.0,7.0
14286,2020-07-21,3664.8920187793437,213,435.2656666326988,2507.8685446009367,213,549.0775210727536,655.1173708920187,213,291.4068839409077,118.0,30.0,6.0,7.0
9078,2019-10-28,1754.4444444444446,45,302.4000627972785,1713.5555555555554,45,174.11171381871154,657.9777777777779,45,124.28476994549266,75.0,4.0,18.0,3.0
6654,2020-03-23,3661.4166666666656,168,353.1660296673197,2036.3690476190475,168,94.11806571375291,408.5595238095237,168,57.03856268617589,177.0,74.0,15.0,7.0
8583,2020-07-26,5538.722222222222,36,833.5895739377847,2115.6111111111113,36,210.64150693641656,360.72222222222223,36,59.612372211101636,95.0,13.0,16.0,3.0
9058,2020-08-10,3303.9910714285725,224,452.84382909807874,2836.1205357142853,224,342.43146507869994,654.8348214285712,224,82.17723622894636,65.0,0.0,3.0,3.0
7295,2020-04-25,3690.4,5,196.68960318227286,1567.2,5,55.61204905413935,386.2,5,70.55990362805211,228.0,78.0,6.0,5.0
9620,2020-09-14,2351.909090909091,22,323.6235186419273,2991.181818181818,22,371.3034487885228,975.2727272727273,22,192.9140400277461,39.0,17.0,26.0,3.0
11842,2019-12-02,3669.7500000000014,48,404.45132258459165,1872.0,48,113.26583304849794,830.416666666667,48,148.64835462706395,64.0,2.0,9.0,3.0
2791,2020-03-23,4714.4688221708975,433,389.62146821406753,1916.4133949191687,433,67.61035222189136,274.96997690531174,433,53.95730071297994,214.0,92.0,45.0,5.0
14405,2019-10-28,5163.499999999999,16,876.9786010312148,1881.6875,16,155.33006523743774,286.74999999999994,16,53.8819697734471,112.0,57.0,24.0,7.0
9850,2020-08-13,3469.886524822693,141,173.60822446772755,2935.425531914894,141,213.92936865245147,949.7163120567377,141,106.03687540804803,148.0,93.0,28.0,7.0
6934,2020-04-05,3588.38223938224,518,323.71888943105,2129.0598455598415,518,131.5460745105111,402.0579150579151,518,82.85748131555748,165.0,35.0,9.0,5.0
6753,2020-03-23,3130.5454545454536,55,309.817259052387,2598.0,55,177.7529496551636,542.5090909090908,55,106.98440051176595,204.0,78.0,14.0,5.0
4204,2020-03-23,4332.264423076921,416,374.3031659396392,1920.3293269230746,416,124.10269632141178,399.1874999999997,416,190.26502362985028,109.0,84.0,39.0,4.0
2109,2019-10-30,4246.150375939851,133,340.0587849413198,1830.406015037594,133,119.25571186333237,286.5864661654135,133,35.239038231025965,206.0,79.0,18.0,5.0
1194,2020-04-10,4702.577777777777,225,468.5932637430858,1760.182222222223,225,97.96176205743143,228.93777777777768,225,86.21125239597522,153.0,68.0,19.0,7.0
2799,2020-01-01,3434.509090909092,55,458.65168227813757,1257.4909090909089,55,98.0727003067344,641.7818181818185,55,35.06802432368173,149.0,71.0,23.0,7.0
5161,2020-09-02,4058.838541666665,192,446.679078226875,2146.552083333333,192,132.70254654493755,325.78124999999983,192,129.37475118219749,148.0,62.0,12.0,7.0
8218,2020-08-08,2967.837837837838,74,161.39469419968222,3189.351351351352,74,141.91135883103962,1138.1756756756758,74,114.4279827482709,181.0,103.0,21.0,7.0
